seed,file,name_presence,price_presence,material_presence,color_presence,size_presence,all5_presence
42,fashion_html/24s-0391.html,100,100,100,100,100,100
42,fashion_html/zara-0029.html,100,100,100,100,0,0
42,fashion_html/hm-0279.html,100,100,100,100,100,100
42,fashion_html/24s-0453.html,100,100,100,100,100,100
42,fashion_html/farfetch-0222.html,100,100,100,100,100,100
42,fashion_html/24s-2157.html,100,100,100,100,100,100
42,fashion_html/zara-1319.html,100,100,100,100,100,100
42,fashion_html/farfetch-0999.html,100,100,100,100,100,100
42,fashion_html/farfetch-0659.html,100,100,100,100,0,0
42,fashion_html/24s-1271.html,100,100,100,100,0,0
42,fashion_html/zara-1199.html,100,100,100,100,100,100
42,fashion_html/zara-0714.html,100,100,100,100,0,0
42,fashion_html/hm-0823.html,100,100,100,100,100,100
42,fashion_html/flannels-0265.html,100,100,0,100,100,0
42,fashion_html/24s-0834.html,100,100,100,100,100,100
42,fashion_html/flannels-1139.html,100,100,100,100,100,100
42,fashion_html/hm-0344.html,100,100,100,100,0,0
42,fashion_html/zara-0422.html,100,100,100,100,0,0
42,fashion_html/flannels-1286.html,100,100,100,100,100,100
42,fashion_html/farfetch-1009.html,100,100,100,0,100,0
42,fashion_html/farfetch-0122.html,100,100,100,100,100,100
42,fashion_html/flannels-0380.html,100,100,100,100,100,100
42,fashion_html/zara-0328.html,100,100,100,100,0,0
42,fashion_html/farfetch-0192.html,100,100,100,100,100,100
42,fashion_html/flannels-2103.html,100,100,0,100,100,0
42,fashion_html/farfetch-1799.html,100,100,100,100,100,100
42,fashion_html/zara-0743.html,100,100,100,100,0,0
42,fashion_html/24s-0770.html,100,100,100,100,100,100
42,fashion_html/24s-1726.html,100,100,100,100,100,100
42,fashion_html/hm-1596.html,100,100,100,100,100,100
42,fashion_html/24s-0001.html,100,100,0,100,0,0
42,fashion_html/hm-0401.html,100,100,100,100,0,0
42,fashion_html/flannels-0896.html,100,100,0,100,100,0
42,fashion_html/farfetch-2015.html,100,100,100,100,100,100
42,fashion_html/hm-0563.html,100,100,100,100,0,0
42,fashion_html/farfetch-1129.html,100,100,100,100,100,100
42,fashion_html/farfetch-1783.html,100,100,100,100,100,100
42,fashion_html/24s-1182.html,100,100,100,100,0,0
42,fashion_html/24s-1730.html,100,100,100,100,100,100
42,fashion_html/farfetch-1029.html,100,100,100,100,100,100
42,fashion_html/zara-1168.html,100,100,100,100,100,100
42,fashion_html/24s-0306.html,100,100,100,100,100,100
42,fashion_html/flannels-1711.html,100,100,0,100,100,0
42,fashion_html/24s-0149.html,100,100,100,100,100,100
42,fashion_html/farfetch-1310.html,100,100,100,100,100,100
42,fashion_html/farfetch-1007.html,100,100,100,100,0,0
42,fashion_html/flannels-1262.html,100,100,100,100,100,100
42,fashion_html/24s-1567.html,100,100,100,100,100,100
42,fashion_html/zara-0787.html,100,100,100,100,0,0
42,fashion_html/farfetch-1058.html,100,100,100,100,100,100
42,fashion_html/hm-0578.html,100,100,100,100,0,0
42,fashion_html/hm-0953.html,100,100,100,100,100,100
42,fashion_html/farfetch-0465.html,100,100,100,100,100,100
42,fashion_html/flannels-0076.html,100,100,100,100,100,100
42,fashion_html/hm-0334.html,100,0,100,100,100,0
42,fashion_html/flannels-0413.html,100,100,0,100,100,0
42,fashion_html/zara-0595.html,100,100,100,100,100,100
42,fashion_html/farfetch-0593.html,100,100,100,100,100,100
42,fashion_html/zara-0974.html,100,100,100,100,100,100
42,fashion_html/zara-1211.html,100,100,100,100,100,100
42,fashion_html/hm-0875.html,100,100,100,100,100,100
42,fashion_html/zara-1417.html,100,100,100,100,100,100
42,fashion_html/zara-0291.html,100,100,100,100,0,0
42,fashion_html/zara-0027.html,100,100,100,100,0,0
42,fashion_html/hm-0909.html,100,100,100,100,100,100
42,fashion_html/farfetch-0796.html,100,100,100,100,100,100
42,fashion_html/24s-1211.html,100,100,100,100,100,100
42,fashion_html/hm-0792.html,100,100,0,100,100,0
42,fashion_html/24s-1366.html,100,100,100,100,100,100
42,fashion_html/hm-0777.html,100,100,100,100,100,100
42,fashion_html/hm-1052.html,100,100,100,100,0,0
42,fashion_html/zara-1853.html,100,100,100,100,100,100
42,fashion_html/flannels-1698.html,100,100,100,100,100,100
42,fashion_html/farfetch-0111.html,100,100,100,100,100,100
42,fashion_html/24s-0472.html,100,100,100,100,100,100
42,fashion_html/hm-1469.html,100,100,100,100,100,100
42,fashion_html/flannels-0115.html,100,100,0,100,100,0
42,fashion_html/zara-1839.html,100,100,100,100,0,0
42,fashion_html/flannels-0741.html,100,100,100,100,100,100
42,fashion_html/24s-0385.html,100,100,100,100,100,100
42,fashion_html/farfetch-1895.html,100,100,100,100,0,0
42,fashion_html/flannels-2045.html,100,100,0,100,100,0
42,fashion_html/flannels-0476.html,100,100,0,100,100,0
42,fashion_html/zara-0519.html,100,100,100,100,0,0
42,fashion_html/zara-1215.html,100,100,100,100,100,100
42,fashion_html/24s-0586.html,100,100,100,100,100,100
42,fashion_html/zara-1345.html,100,100,100,100,0,0
42,fashion_html/farfetch-1986.html,100,100,100,100,100,100
42,fashion_html/farfetch-1004.html,100,100,100,100,0,0
42,fashion_html/hm-1044.html,100,100,0,100,0,0
42,fashion_html/24s-0166.html,100,100,100,100,100,100
42,fashion_html/farfetch-0793.html,100,100,100,100,100,100
42,fashion_html/24s-1617.html,100,100,100,100,100,100
42,fashion_html/flannels-0533.html,100,100,100,100,100,100
42,fashion_html/farfetch-0052.html,100,100,100,100,0,0
42,fashion_html/24s-1419.html,100,100,100,100,100,100
42,fashion_html/24s-0621.html,100,100,100,100,100,100
42,fashion_html/24s-1450.html,100,100,100,100,100,100
42,fashion_html/24s-0103.html,100,100,0,100,100,0
42,fashion_html/hm-0888.html,100,100,100,100,100,100
42,fashion_html/24s-1848.html,100,100,100,100,100,100
42,fashion_html/zara-0673.html,100,100,100,100,100,100
42,fashion_html/hm-1125.html,100,100,0,100,0,0
42,fashion_html/24s-2120.html,100,100,100,100,100,100
42,fashion_html/flannels-0083.html,100,100,100,100,100,100
42,fashion_html/hm-0691.html,100,100,100,100,0,0
42,fashion_html/zara-1856.html,100,100,100,100,100,100
42,fashion_html/zara-1967.html,100,100,100,100,100,100
42,fashion_html/24s-1766.html,100,100,100,100,100,100
42,fashion_html/hm-1952.html,100,100,0,100,0,0
42,fashion_html/24s-1532.html,100,100,0,100,0,0
42,fashion_html/farfetch-1261.html,100,100,100,100,100,100
42,fashion_html/hm-0776.html,100,100,100,100,100,100
42,fashion_html/zara-1686.html,100,100,100,100,100,100
42,fashion_html/hm-0136.html,100,100,100,100,100,100
42,fashion_html/24s-0919.html,100,100,100,100,100,100
42,fashion_html/24s-1463.html,100,100,100,100,100,100
42,fashion_html/hm-1355.html,100,100,100,100,0,0
42,fashion_html/hm-1758.html,100,100,100,100,0,0
42,fashion_html/flannels-0842.html,100,100,0,100,100,0
42,fashion_html/24s-0695.html,100,100,100,100,100,100
42,fashion_html/zara-1880.html,100,100,100,100,100,100
42,fashion_html/zara-0651.html,100,100,100,100,0,0
42,fashion_html/24s-0040.html,100,100,100,100,100,100
42,fashion_html/flannels-0792.html,100,100,0,100,100,0
42,fashion_html/flannels-0332.html,100,100,100,100,100,100
42,fashion_html/24s-1499.html,100,100,100,100,100,100
42,fashion_html/24s-0710.html,100,100,100,100,100,100
42,fashion_html/24s-0296.html,100,100,100,100,100,100
42,fashion_html/flannels-1735.html,100,100,0,100,100,0
42,fashion_html/farfetch-0883.html,100,100,100,100,100,100
42,fashion_html/farfetch-1613.html,100,100,100,100,100,100
42,fashion_html/zara-1574.html,100,100,100,100,100,100
42,fashion_html/flannels-1712.html,100,100,100,100,100,100
42,fashion_html/zara-0298.html,100,100,100,100,0,0
42,fashion_html/zara-1357.html,100,100,100,100,100,100
42,fashion_html/farfetch-0480.html,100,100,100,100,100,100
42,fashion_html/24s-1784.html,100,100,100,100,100,100
42,fashion_html/flannels-0107.html,100,100,100,100,100,100
42,fashion_html/farfetch-1324.html,100,100,100,100,100,100
42,fashion_html/farfetch-1807.html,100,100,100,100,0,0
42,fashion_html/hm-1249.html,100,0,0,100,0,0
42,fashion_html/flannels-1113.html,100,100,0,100,100,0
42,fashion_html/farfetch-0627.html,100,100,100,100,100,100
42,fashion_html/flannels-0032.html,100,100,0,100,100,0
42,fashion_html/24s-2151.html,100,100,100,100,100,100
42,fashion_html/farfetch-1504.html,100,100,100,100,100,100
42,fashion_html/farfetch-1479.html,100,100,100,100,100,100
42,fashion_html/24s-1093.html,100,100,100,100,100,100
42,fashion_html/flannels-1980.html,0,100,100,100,100,0
42,fashion_html/flannels-0709.html,100,100,0,100,100,0
42,fashion_html/farfetch-0935.html,100,100,100,0,100,0
42,fashion_html/zara-2076.html,100,100,100,100,0,0
42,fashion_html/zara-0364.html,100,100,100,100,100,100
42,fashion_html/24s-0545.html,100,100,100,100,100,100
42,fashion_html/zara-1461.html,100,100,100,100,100,100
42,fashion_html/farfetch-1044.html,100,100,100,100,100,100
42,fashion_html/flannels-1882.html,100,100,0,100,100,0
42,fashion_html/hm-1225.html,100,100,0,100,0,0
42,fashion_html/farfetch-1136.html,100,100,100,100,100,100
42,fashion_html/farfetch-0854.html,100,100,100,100,100,100
42,fashion_html/farfetch-0562.html,100,100,100,100,100,100
42,fashion_html/hm-0859.html,100,100,100,100,100,100
42,fashion_html/24s-0169.html,100,100,100,100,100,100
42,fashion_html/zara-1915.html,100,100,100,100,0,0
42,fashion_html/flannels-1377.html,100,100,0,100,100,0
42,fashion_html/zara-0039.html,100,100,100,100,100,100
42,fashion_html/farfetch-0942.html,100,100,100,100,100,100
42,fashion_html/farfetch-2013.html,100,100,100,100,100,100
42,fashion_html/24s-1551.html,100,100,100,100,100,100
42,fashion_html/hm-1391.html,100,100,100,100,100,100
42,fashion_html/flannels-2240.html,100,100,100,100,100,100
42,fashion_html/zara-1599.html,100,100,100,100,100,100
42,fashion_html/24s-1713.html,100,100,100,100,100,100
42,fashion_html/farfetch-1616.html,100,100,100,0,100,0
42,fashion_html/24s-1173.html,100,100,100,100,100,100
42,fashion_html/zara-0841.html,100,100,100,100,100,100
42,fashion_html/flannels-0143.html,100,100,100,100,100,100
42,fashion_html/zara-2038.html,100,100,100,100,0,0
42,fashion_html/zara-1459.html,100,100,100,100,0,0
42,fashion_html/farfetch-1750.html,100,100,100,100,100,100
42,fashion_html/farfetch-1018.html,100,100,100,100,0,0
42,fashion_html/flannels-1237.html,100,100,0,100,100,0
42,fashion_html/flannels-0879.html,100,100,0,100,100,0
42,fashion_html/flannels-1543.html,100,100,0,100,100,0
42,fashion_html/flannels-1205.html,100,100,100,100,100,100
42,fashion_html/hm-0734.html,100,100,100,100,0,0
42,fashion_html/hm-0753.html,100,100,100,100,0,0
42,fashion_html/flannels-1816.html,100,100,0,100,100,0
42,fashion_html/24s-1642.html,100,100,100,100,0,0
42,fashion_html/24s-1202.html,100,100,100,100,100,100
42,fashion_html/24s-1507.html,100,100,100,100,100,100
42,fashion_html/hm-1376.html,100,100,100,100,0,0
42,fashion_html/zara-1899.html,100,100,100,100,100,100
42,fashion_html/farfetch-0548.html,100,100,100,100,100,100
42,fashion_html/zara-0306.html,100,100,100,100,100,100
42,fashion_html/hm-1475.html,100,100,100,100,100,100
42,fashion_html/zara-0090.html,100,100,100,100,0,0
42,fashion_html/hm-0067.html,100,100,100,100,100,100
42,fashion_html/24s-0939.html,100,100,100,100,100,100
42,fashion_html/zara-0033.html,100,100,100,100,100,100
42,fashion_html/farfetch-1235.html,100,100,100,100,100,100
42,fashion_html/zara-1590.html,100,100,100,100,100,100
42,fashion_html/24s-0321.html,100,100,100,100,100,100
42,fashion_html/24s-1885.html,100,100,100,100,100,100
42,fashion_html/24s-0010.html,100,100,100,100,100,100
42,fashion_html/24s-0144.html,100,100,100,100,100,100
42,fashion_html/zara-0335.html,100,100,100,100,0,0
42,fashion_html/flannels-0819.html,100,100,0,100,100,0
42,fashion_html/24s-0307.html,100,100,100,100,100,100
42,fashion_html/24s-1140.html,100,100,100,100,0,0
42,fashion_html/farfetch-0153.html,100,100,100,100,0,0
42,fashion_html/24s-0538.html,100,100,100,100,100,100
42,fashion_html/zara-0976.html,100,100,100,100,0,0
42,fashion_html/hm-1803.html,100,0,100,100,0,0
42,fashion_html/hm-1506.html,100,100,100,100,100,100
42,fashion_html/flannels-2102.html,100,100,0,100,100,0
42,fashion_html/farfetch-0316.html,100,100,100,100,100,100
42,fashion_html/flannels-2022.html,100,100,100,100,100,100
42,fashion_html/flannels-1904.html,100,100,0,100,100,0
42,fashion_html/24s-1050.html,100,100,100,100,100,100
42,fashion_html/flannels-0517.html,100,100,0,100,100,0
42,fashion_html/farfetch-0095.html,100,100,100,100,100,100
42,fashion_html/farfetch-1360.html,100,100,100,100,100,100
42,fashion_html/24s-1679.html,100,100,100,100,100,100
42,fashion_html/farfetch-1297.html,100,100,100,100,100,100
42,fashion_html/flannels-0912.html,100,100,0,100,100,0
42,fashion_html/farfetch-1382.html,100,100,100,100,100,100
42,fashion_html/farfetch-1357.html,100,100,100,100,100,100
42,fashion_html/flannels-0264.html,100,100,100,100,100,100
42,fashion_html/zara-1580.html,100,100,100,100,100,100
42,fashion_html/zara-0573.html,100,100,100,100,100,100
42,fashion_html/24s-0611.html,100,100,100,100,100,100
42,fashion_html/24s-0000.html,100,100,100,100,100,100
42,fashion_html/zara-1721.html,100,100,100,100,0,0
42,fashion_html/flannels-1106.html,100,100,100,100,100,100
42,fashion_html/farfetch-0114.html,100,100,100,100,100,100
42,fashion_html/farfetch-0108.html,100,100,100,100,100,100
42,fashion_html/24s-1600.html,100,100,100,100,100,100
42,fashion_html/flannels-1569.html,100,100,0,100,100,0
42,fashion_html/24s-1302.html,100,100,100,100,100,100
42,fashion_html/zara-0912.html,100,100,100,100,100,100
42,fashion_html/zara-1360.html,100,100,100,100,0,0
42,fashion_html/flannels-1622.html,100,100,0,100,100,0
42,fashion_html/hm-0573.html,100,100,100,100,0,0
42,fashion_html/zara-1409.html,100,100,100,100,0,0
42,fashion_html/flannels-0848.html,100,100,100,100,100,100
42,fashion_html/zara-0079.html,100,100,100,100,0,0
42,fashion_html/24s-0602.html,100,100,0,100,100,0
42,fashion_html/24s-0163.html,100,100,100,100,100,100
42,fashion_html/zara-1691.html,100,100,100,100,100,100
42,fashion_html/24s-2252.html,100,100,100,100,100,100
42,fashion_html/farfetch-1779.html,100,100,100,100,100,100
42,fashion_html/hm-0515.html,100,0,100,100,0,0
42,fashion_html/zara-0478.html,100,100,100,100,100,100
42,fashion_html/hm-0694.html,100,100,100,100,0,0
42,fashion_html/zara-1282.html,100,100,100,100,100,100
42,fashion_html/farfetch-1532.html,100,100,100,100,100,100
42,fashion_html/hm-1583.html,100,100,100,100,100,100
42,fashion_html/farfetch-0207.html,100,100,100,100,100,100
42,fashion_html/zara-0737.html,100,100,100,100,0,0
42,fashion_html/hm-0703.html,100,0,100,100,0,0
42,fashion_html/farfetch-1327.html,100,100,100,100,100,100
42,fashion_html/hm-1570.html,100,100,100,100,100,100
42,fashion_html/farfetch-0439.html,100,100,100,100,100,100
42,fashion_html/hm-0239.html,100,100,100,100,100,100
42,fashion_html/farfetch-1417.html,100,100,100,0,100,0
42,fashion_html/24s-2286.html,100,100,100,100,100,100
42,fashion_html/flannels-1771.html,100,100,0,100,100,0
42,fashion_html/hm-1468.html,100,100,100,100,100,100
42,fashion_html/hm-0512.html,100,100,100,100,0,0
42,fashion_html/zara-0938.html,100,100,100,100,100,100
42,fashion_html/zara-0602.html,100,100,100,100,100,100
42,fashion_html/24s-1145.html,100,100,100,100,0,0
42,fashion_html/zara-1021.html,100,100,100,100,100,100
42,fashion_html/24s-1329.html,100,100,100,100,100,100
42,fashion_html/farfetch-0654.html,100,100,100,100,0,0
42,fashion_html/24s-0571.html,100,100,100,100,100,100
42,fashion_html/zara-0503.html,100,100,100,100,0,0
42,fashion_html/hm-1678.html,100,100,100,100,100,100
42,fashion_html/flannels-0350.html,100,100,100,100,100,100
42,fashion_html/zara-1933.html,100,100,100,100,100,100
42,fashion_html/hm-1205.html,100,100,0,100,0,0
42,fashion_html/flannels-0097.html,100,100,0,100,100,0
42,fashion_html/farfetch-0977.html,100,100,100,100,100,100
42,fashion_html/24s-2263.html,100,100,100,100,100,100
42,fashion_html/flannels-0646.html,100,100,0,100,100,0
42,fashion_html/flannels-0365.html,100,100,100,100,100,100
42,fashion_html/hm-1671.html,100,100,100,100,100,100
42,fashion_html/farfetch-1961.html,100,100,100,100,100,100
42,fashion_html/zara-0590.html,100,100,100,100,0,0
42,fashion_html/zara-0708.html,100,100,100,100,100,100
42,fashion_html/farfetch-0769.html,100,100,100,100,100,100
42,fashion_html/zara-1986.html,100,100,100,100,0,0
42,fashion_html/hm-0263.html,100,0,100,100,100,0
42,fashion_html/24s-1306.html,100,100,100,100,100,100
42,fashion_html/zara-0789.html,100,100,100,100,0,0
42,fashion_html/zara-0494.html,100,100,100,100,0,0
42,fashion_html/24s-0811.html,100,100,100,100,100,100
42,fashion_html/zara-0318.html,100,100,100,100,0,0
42,fashion_html/zara-1386.html,100,100,100,100,0,0
42,fashion_html/hm-0080.html,100,100,100,100,100,100
42,fashion_html/zara-1106.html,100,100,100,100,0,0
42,fashion_html/flannels-2171.html,100,100,0,100,100,0
42,fashion_html/hm-0709.html,100,0,100,100,0,0
42,fashion_html/hm-1433.html,100,100,100,100,100,100
42,fashion_html/hm-1126.html,100,100,100,100,0,0
42,fashion_html/hm-0572.html,100,100,100,100,0,0
42,fashion_html/flannels-0117.html,100,100,100,100,100,100
42,fashion_html/24s-2038.html,100,100,100,100,100,100
42,fashion_html/zara-1659.html,100,100,100,100,100,100
42,fashion_html/farfetch-0225.html,100,100,100,100,100,100
42,fashion_html/farfetch-0130.html,100,100,100,100,100,100
42,fashion_html/farfetch-0570.html,100,100,100,100,100,100
42,fashion_html/hm-0829.html,100,100,100,100,100,100
42,fashion_html/flannels-1556.html,100,100,0,100,100,0
42,fashion_html/hm-0944.html,100,100,100,100,100,100
42,fashion_html/flannels-2079.html,100,100,0,100,100,0
42,fashion_html/flannels-1444.html,100,100,0,100,100,0
42,fashion_html/hm-0585.html,100,0,100,100,0,0
42,fashion_html/24s-0428.html,100,100,100,100,100,100
42,fashion_html/hm-0690.html,100,100,100,100,0,0
42,fashion_html/24s-2159.html,100,100,100,100,100,100
42,fashion_html/farfetch-1294.html,100,100,100,0,100,0
42,fashion_html/farfetch-0151.html,100,100,100,100,100,100
42,fashion_html/hm-0733.html,100,100,100,100,0,0
42,fashion_html/farfetch-1251.html,100,100,100,0,100,0
42,fashion_html/24s-0535.html,100,100,100,100,100,100
42,fashion_html/zara-1537.html,100,100,100,100,100,100
42,fashion_html/zara-0197.html,100,100,100,100,100,100
42,fashion_html/24s-2142.html,100,100,100,100,100,100
42,fashion_html/flannels-1648.html,100,100,0,100,100,0
42,fashion_html/zara-1327.html,100,100,100,100,0,0
42,fashion_html/24s-1560.html,100,100,100,100,100,100
42,fashion_html/zara-1210.html,100,100,100,100,100,100
42,fashion_html/zara-0233.html,100,100,100,100,0,0
42,fashion_html/farfetch-0554.html,100,100,100,100,100,100
42,fashion_html/farfetch-0837.html,100,100,100,100,100,100
42,fashion_html/flannels-1507.html,100,100,0,100,100,0
42,fashion_html/farfetch-0934.html,100,100,100,100,100,100
42,fashion_html/hm-0138.html,100,100,100,100,100,100
42,fashion_html/farfetch-1155.html,100,100,100,100,100,100
42,fashion_html/flannels-0016.html,100,100,100,100,100,100
42,fashion_html/24s-2042.html,100,100,100,100,100,100
42,fashion_html/farfetch-0298.html,100,100,100,100,100,100
42,fashion_html/24s-0437.html,100,100,100,100,100,100
42,fashion_html/zara-1485.html,100,100,100,100,100,100
42,fashion_html/flannels-1456.html,100,100,100,100,100,100
42,fashion_html/farfetch-1558.html,100,100,100,100,100,100
42,fashion_html/flannels-1240.html,100,100,0,100,100,0
42,fashion_html/zara-1743.html,100,100,100,100,100,100
42,fashion_html/zara-1118.html,100,100,100,100,0,0
42,fashion_html/zara-0365.html,100,100,100,100,100,100
42,fashion_html/24s-1920.html,100,100,100,100,100,100
42,fashion_html/farfetch-1922.html,100,100,100,100,100,100
42,fashion_html/24s-0373.html,100,100,100,100,100,100
42,fashion_html/24s-0232.html,100,100,100,100,100,100
42,fashion_html/farfetch-1703.html,100,100,100,100,100,100
42,fashion_html/farfetch-0338.html,100,100,100,100,100,100
42,fashion_html/farfetch-0767.html,100,100,100,100,100,100
42,fashion_html/hm-0449.html,100,100,100,100,0,0
42,fashion_html/24s-1683.html,100,100,100,100,100,100
42,fashion_html/24s-2010.html,100,100,100,100,100,100
42,fashion_html/hm-1578.html,100,100,100,100,100,100
42,fashion_html/zara-1310.html,100,100,100,100,0,0
42,fashion_html/farfetch-0605.html,100,100,100,100,100,100
42,fashion_html/farfetch-0566.html,100,100,100,100,100,100
42,fashion_html/flannels-1801.html,100,100,0,100,100,0
42,fashion_html/24s-1159.html,100,100,100,100,100,100
42,fashion_html/flannels-1492.html,100,100,100,100,100,100
42,fashion_html/24s-0101.html,100,100,0,100,100,0
42,fashion_html/farfetch-0720.html,100,100,100,100,100,100
42,fashion_html/farfetch-1559.html,100,100,100,100,100,100
42,fashion_html/hm-0581.html,100,0,100,100,0,0
42,fashion_html/24s-2017.html,100,100,100,100,100,100
42,fashion_html/farfetch-1469.html,100,100,100,100,100,100
42,fashion_html/farfetch-2083.html,100,100,100,100,100,100
42,fashion_html/hm-0335.html,100,0,100,100,0,0
42,fashion_html/hm-1211.html,100,100,0,100,0,0
42,fashion_html/hm-1231.html,100,100,100,100,0,0
42,fashion_html/24s-1539.html,100,100,100,100,100,100
42,fashion_html/24s-1043.html,100,100,100,100,100,100
42,fashion_html/zara-1143.html,100,100,0,100,0,0
42,fashion_html/hm-1835.html,100,100,100,100,0,0
42,fashion_html/flannels-1594.html,100,100,0,100,100,0
42,fashion_html/hm-1063.html,100,100,100,100,0,0
42,fashion_html/zara-1712.html,100,100,100,100,100,100
42,fashion_html/zara-1093.html,100,100,100,100,0,0
42,fashion_html/zara-0167.html,100,100,100,100,100,100
42,fashion_html/zara-0804.html,100,100,100,100,0,0
42,fashion_html/hm-0791.html,100,100,100,100,100,100
42,fashion_html/flannels-1845.html,100,100,0,100,100,0
42,fashion_html/farfetch-1688.html,100,100,100,100,100,100
42,fashion_html/flannels-0308.html,100,100,100,100,100,100
42,fashion_html/24s-0650.html,100,100,100,100,100,100
42,fashion_html/farfetch-0528.html,100,100,100,100,100,100
42,fashion_html/24s-0455.html,100,100,100,100,100,100
42,fashion_html/24s-2022.html,100,100,100,100,100,100
42,fashion_html/hm-1284.html,100,100,0,100,0,0
42,fashion_html/zara-0603.html,100,100,100,100,100,100
42,fashion_html/zara-1037.html,100,100,100,100,0,0
42,fashion_html/flannels-0507.html,100,100,100,100,100,100
42,fashion_html/hm-0529.html,100,100,100,100,0,0
42,fashion_html/hm-1919.html,100,100,0,100,0,0
42,fashion_html/hm-1011.html,100,100,0,100,0,0
42,fashion_html/farfetch-1395.html,100,100,100,100,0,0
42,fashion_html/farfetch-1359.html,100,100,100,100,100,100
42,fashion_html/zara-1063.html,100,100,100,100,100,100
42,fashion_html/zara-1236.html,100,100,100,100,100,100
42,fashion_html/24s-0148.html,100,100,100,100,100,100
42,fashion_html/zara-1528.html,100,100,100,100,0,0
42,fashion_html/hm-0500.html,100,100,100,100,0,0
42,fashion_html/farfetch-0334.html,100,100,100,100,100,100
42,fashion_html/24s-0813.html,100,100,100,100,100,100
42,fashion_html/zara-0703.html,100,100,100,100,100,100
42,fashion_html/zara-1652.html,100,100,100,100,100,100
42,fashion_html/flannels-0887.html,100,100,0,100,100,0
42,fashion_html/flannels-0046.html,100,100,100,100,100,100
42,fashion_html/flannels-0260.html,100,100,100,100,100,100
42,fashion_html/hm-0112.html,100,100,100,100,100,100
42,fashion_html/farfetch-0923.html,100,100,100,0,100,0
42,fashion_html/24s-1001.html,100,100,100,100,100,100
42,fashion_html/flannels-0663.html,100,100,0,100,100,0
42,fashion_html/zara-1405.html,100,100,100,100,0,0
42,fashion_html/24s-1988.html,100,100,100,100,100,100
42,fashion_html/zara-1663.html,100,100,100,100,100,100
42,fashion_html/zara-0932.html,100,100,100,100,0,0
42,fashion_html/flannels-1346.html,100,100,100,100,100,100
42,fashion_html/24s-1249.html,100,100,100,100,100,100
42,fashion_html/hm-0669.html,100,100,100,100,0,0
42,fashion_html/24s-1325.html,100,100,100,100,100,100
42,fashion_html/zara-1794.html,100,100,100,100,100,100
42,fashion_html/farfetch-1722.html,100,100,100,100,100,100
42,fashion_html/farfetch-1361.html,100,100,100,100,0,0
42,fashion_html/flannels-1935.html,100,100,100,100,100,100
42,fashion_html/hm-0217.html,100,100,100,100,0,0
42,fashion_html/zara-0175.html,100,100,100,100,100,100
42,fashion_html/hm-0183.html,100,100,100,100,100,100
42,fashion_html/farfetch-1571.html,100,100,100,100,100,100
42,fashion_html/farfetch-1473.html,100,100,100,100,100,100
42,fashion_html/farfetch-1051.html,100,100,100,100,100,100
42,fashion_html/zara-1507.html,100,100,100,100,100,100
42,fashion_html/24s-1690.html,100,100,100,100,100,100
42,fashion_html/flannels-1759.html,100,100,0,100,100,0
42,fashion_html/zara-1560.html,100,100,100,100,100,100
42,fashion_html/flannels-1639.html,100,100,100,100,100,100
42,fashion_html/hm-1599.html,100,100,100,100,100,100
42,fashion_html/zara-0834.html,100,100,100,100,0,0
42,fashion_html/zara-2089.html,100,100,100,100,0,0
42,fashion_html/zara-0304.html,100,100,100,100,0,0
42,fashion_html/24s-0714.html,100,100,100,100,100,100
42,fashion_html/zara-2093.html,100,100,100,100,0,0
42,fashion_html/zara-1525.html,100,100,100,100,0,0
42,fashion_html/hm-0059.html,100,100,100,100,100,100
42,fashion_html/24s-0325.html,100,100,100,100,100,100
42,fashion_html/flannels-1297.html,100,100,0,100,100,0
42,fashion_html/24s-1422.html,100,100,100,100,100,100
42,fashion_html/hm-1380.html,100,100,100,100,100,100
42,fashion_html/24s-0854.html,100,100,100,100,100,100
42,fashion_html/farfetch-0083.html,100,100,100,100,100,100
42,fashion_html/24s-2234.html,100,100,100,100,100,100
42,fashion_html/flannels-1110.html,100,100,0,100,100,0
42,fashion_html/flannels-1708.html,100,100,0,100,100,0
42,fashion_html/farfetch-0250.html,100,100,100,100,100,100
42,fashion_html/24s-0680.html,100,100,100,100,100,100
42,fashion_html/24s-1845.html,100,100,100,100,100,100
42,fashion_html/farfetch-1351.html,100,100,100,100,100,100
42,fashion_html/zara-0879.html,100,100,100,100,0,0
42,fashion_html/hm-1492.html,100,100,100,100,100,100
42,fashion_html/flannels-0587.html,100,100,0,100,100,0
42,fashion_html/hm-1365.html,100,100,100,100,100,100
42,fashion_html/flannels-1119.html,100,100,0,100,100,0
42,fashion_html/flannels-1617.html,100,100,0,100,100,0
42,fashion_html/hm-0878.html,100,0,100,100,100,0
42,fashion_html/flannels-0197.html,100,100,100,100,100,100
42,fashion_html/farfetch-0260.html,100,100,100,100,100,100
42,fashion_html/farfetch-2167.html,100,100,100,100,0,0
42,fashion_html/zara-2008.html,100,100,100,100,0,0
42,fashion_html/flannels-1822.html,100,100,0,100,100,0
42,fashion_html/hm-0785.html,100,100,100,100,100,100
42,fashion_html/hm-1288.html,100,100,0,100,0,0
42,fashion_html/zara-0517.html,100,100,100,100,0,0
42,fashion_html/hm-0409.html,100,100,100,100,0,0
42,fashion_html/hm-0474.html,100,100,100,100,0,0
42,fashion_html/24s-1972.html,100,100,100,100,100,100
42,fashion_html/zara-1581.html,100,100,100,100,100,100
42,fashion_html/hm-1634.html,100,100,100,100,0,0
42,fashion_html/zara-0858.html,100,100,100,100,0,0
